day_name_end,month_end,day_end,hour_end,return_for_next_hour
Tuesday,4,17,11,154
Tuesday,4,17,12,201
Tuesday,4,17,13,173
Tuesday,4,17,14,152
Tuesday,4,17,15,208
Tuesday,4,17,16,324
Tuesday,4,17,17,658
Tuesday,4,17,18,589
Tuesday,4,17,19,332
Tuesday,4,17,20,215
Tuesday,4,17,21,125
Tuesday,4,17,22,77
Tuesday,4,17,23,54
Tuesday,4,24,0,18
Tuesday,4,24,1,7
Tuesday,4,24,2,3
Tuesday,4,24,3,5
Tuesday,4,24,4,7
Tuesday,4,24,5,28
Tuesday,4,24,6,179
Tuesday,4,24,7,308
Tuesday,4,24,8,692
Tuesday,4,24,9,135
Tuesday,4,24,10,193
Tuesday,4,24,11,172
Tuesday,4,24,12,202
Tuesday,4,24,13,219
Tuesday,4,24,14,194
Tuesday,4,24,15,226
Tuesday,4,24,16,400
Tuesday,4,24,17,753
Tuesday,4,24,18,1295
Tuesday,4,24,19,158
Tuesday,4,24,20,197
Tuesday,4,24,21,191
Tuesday,4,24,22,132
Tuesday,4,24,23,63
Tuesday,5,1,0,21
Tuesday,5,1,1,8
Tuesday,5,1,2,15
Tuesday,5,1,3,6
Tuesday,5,1,4,16
Tuesday,5,1,5,29
Tuesday,5,1,6,113
Tuesday,5,1,7,380
Tuesday,5,1,8,769
Tuesday,5,1,9,685
Tuesday,5,1,10,315
Tuesday,5,1,11,213
Tuesday,5,1,12,261
Tuesday,5,1,13,226
Tuesday,5,1,14,229
Tuesday,5,1,15,276
Tuesday,5,1,16,458
Tuesday,5,1,17,831
Tuesday,5,1,18,771
Tuesday,5,1,19,440
Tuesday,5,1,20,267
Tuesday,5,1,21,176
Tuesday,5,1,22,112
Tuesday,5,1,23,48
Tuesday,5,8,0,23
Tuesday,5,8,1,8
Tuesday,5,8,2,11
Tuesday,5,8,3,9
Tuesday,5,8,4,8
Tuesday,5,8,5,31
Tuesday,5,8,6,132
Tuesday,5,8,7,360
Tuesday,5,8,8,816
Tuesday,5,8,9,656
Tuesday,5,8,10,543
Tuesday,5,8,11,240
Tuesday,5,8,12,45
Tuesday,5,8,13,191
Tuesday,5,8,14,360
Tuesday,5,8,15,348
Tuesday,5,8,16,58
Tuesday,5,8,17,725
Tuesday,5,8,18,719
Tuesday,5,8,19,462
Tuesday,5,8,20,267
Tuesday,5,8,21,171
Tuesday,5,8,22,115
Tuesday,5,8,23,68
Tuesday,5,15,0,15
Tuesday,5,15,1,30
Tuesday,5,15,2,6
Tuesday,5,15,3,6
Tuesday,5,15,4,9
Tuesday,5,15,5,36
Tuesday,5,15,6,130
Tuesday,5,15,7,353
Tuesday,5,15,8,844
Tuesday,5,15,9,712
Tuesday,5,15,10,261
Tuesday,5,15,11,229
Tuesday,5,15,12,277
Tuesday,5,15,13,243
Tuesday,5,15,14,183
Tuesday,5,15,15,232
Tuesday,5,15,16,413
Tuesday,5,15,17,859
Tuesday,5,15,18,799
Tuesday,5,15,19,791
Tuesday,5,15,20,116
Tuesday,5,15,21,150
Tuesday,5,15,22,131
Tuesday,5,15,23,62
Tuesday,5,22,0,16
Tuesday,5,22,1,23
Tuesday,5,22,2,4
Tuesday,5,22,3,4
Tuesday,5,22,4,8
Tuesday,5,22,5,36
Tuesday,5,22,6,122
Tuesday,5,22,7,349
Tuesday,5,22,8,1461
Tuesday,5,22,9,320
Tuesday,5,22,10,372
Tuesday,5,22,11,68
Tuesday,5,22,12,220
Tuesday,5,22,13,254
Tuesday,5,22,14,219
Tuesday,5,22,15,267
Tuesday,5,22,16,474
Tuesday,5,22,17,897
Tuesday,5,22,18,674
Tuesday,5,22,19,416
Tuesday,5,22,20,263
Tuesday,5,22,21,297
Tuesday,5,22,22,45
Tuesday,5,22,23,50
Tuesday,5,29,0,19
Tuesday,5,29,1,9
Tuesday,5,29,2,6
Tuesday,5,29,3,6
Tuesday,5,29,4,7
Tuesday,5,29,5,29
Tuesday,5,29,6,124
Tuesday,5,29,7,402
Tuesday,5,29,8,881
Tuesday,5,29,9,679
Tuesday,5,29,10,310
Tuesday,5,29,11,227
Tuesday,5,29,12,288
Tuesday,5,29,13,221
Tuesday,5,29,14,199
Tuesday,5,29,15,269
Tuesday,5,29,16,440
Tuesday,5,29,17,879
Tuesday,5,29,18,829
Tuesday,5,29,19,501
Tuesday,5,29,20,300
Tuesday,5,29,21,157
Tuesday,5,29,22,94
Tuesday,5,29,23,47
Tuesday,6,5,0,39
Tuesday,6,5,1,14
Tuesday,6,5,2,18
Tuesday,6,5,3,3
Tuesday,6,5,4,7
Tuesday,6,5,5,36
Tuesday,6,5,6,141
Tuesday,6,5,7,479
Tuesday,6,5,8,1754
Tuesday,6,5,9,333
Tuesday,6,5,10,284
Tuesday,6,5,11,233
Tuesday,6,5,12,329
Tuesday,6,5,13,295
Tuesday,6,5,14,234
Tuesday,6,5,15,284
Tuesday,6,5,16,459
Tuesday,6,5,17,932
Tuesday,6,5,18,891
Tuesday,6,5,19,511
Tuesday,6,5,20,334
Tuesday,6,5,21,211
Tuesday,6,5,22,145
Tuesday,6,5,23,55
Tuesday,6,12,0,26
Tuesday,6,12,1,26
Tuesday,6,12,2,16
Tuesday,6,12,3,7
Tuesday,6,12,4,8
Tuesday,6,12,5,38
Tuesday,6,12,6,155
Tuesday,6,12,7,420
Tuesday,6,12,8,130
Tuesday,6,12,9,647
Tuesday,6,12,10,372
Tuesday,6,12,11,262
Tuesday,6,12,12,314
Tuesday,6,12,13,315
Tuesday,6,12,14,269
Tuesday,6,12,15,337
Tuesday,6,12,16,476
Tuesday,6,12,17,977
Tuesday,6,12,18,843
Tuesday,6,12,19,508
Tuesday,6,12,20,343
Tuesday,6,12,21,208
Tuesday,6,12,22,127
Tuesday,6,12,23,64
Tuesday,6,19,0,23
Tuesday,6,19,1,20
Tuesday,6,19,2,13
Tuesday,6,19,3,11
Tuesday,6,19,4,5
Tuesday,6,19,5,42
Tuesday,6,19,6,167
Tuesday,6,19,7,468
Tuesday,6,19,8,920
Tuesday,6,19,9,796
Tuesday,6,19,10,305
Tuesday,6,19,11,211
Tuesday,6,19,12,257
Tuesday,6,19,13,245
Tuesday,6,19,14,219
Tuesday,6,19,15,256
Tuesday,6,19,16,456
Tuesday,6,19,17,932
Tuesday,6,19,18,820
Tuesday,6,19,19,913
Tuesday,6,19,20,155
Tuesday,6,19,21,161
Tuesday,6,19,22,149
Tuesday,6,19,23,77
Tuesday,6,26,0,28
Tuesday,6,26,1,4
Tuesday,6,26,2,13
Tuesday,6,26,3,11
Tuesday,6,26,4,22
Tuesday,6,26,5,50
Tuesday,6,26,6,159
Tuesday,6,26,7,445
Tuesday,6,26,8,1031
Tuesday,6,26,9,854
Tuesday,6,26,10,315
Tuesday,6,26,11,259
Tuesday,6,26,12,265
Tuesday,6,26,13,269
Tuesday,6,26,14,475
Tuesday,6,26,15,121
Tuesday,6,26,16,425
Tuesday,6,26,17,1008
Tuesday,6,26,18,935
Tuesday,6,26,19,589
Tuesday,6,26,20,379
Tuesday,6,26,21,256
Tuesday,6,26,22,149
Tuesday,6,26,23,58
Tuesday,7,3,0,27
Tuesday,7,3,1,17
Tuesday,7,3,2,13
Tuesday,7,3,3,8
Tuesday,7,3,4,9
Tuesday,7,3,5,39
Tuesday,7,3,6,144
Tuesday,7,3,7,371
Tuesday,7,3,8,804
Tuesday,7,3,9,734
Tuesday,7,3,10,296
Tuesday,7,3,11,438
Tuesday,7,3,12,111
Tuesday,7,3,13,223
Tuesday,7,3,14,305
Tuesday,7,3,15,353
Tuesday,7,3,16,530
Tuesday,7,3,17,814
Tuesday,7,3,18,669
Tuesday,7,3,19,456
Tuesday,7,3,20,262
Tuesday,7,3,21,183
Tuesday,7,3,22,125
Tuesday,7,3,23,94
Tuesday,7,10,0,30
Tuesday,7,10,1,18
Tuesday,7,10,2,15
Tuesday,7,10,3,8
Tuesday,7,10,4,13
Tuesday,7,10,5,48
Tuesday,7,10,6,176
Tuesday,7,10,7,464
Tuesday,7,10,8,944
Tuesday,7,10,9,872
Tuesday,7,10,10,330
Tuesday,7,10,11,283
Tuesday,7,10,12,254
Tuesday,7,10,13,276
Tuesday,7,10,14,249
Tuesday,7,10,15,275
Tuesday,7,10,16,493
Tuesday,7,10,17,973
Tuesday,7,10,18,921
Tuesday,7,10,19,569
Tuesday,7,10,20,343
Tuesday,7,10,21,227
Tuesday,7,10,22,185
Tuesday,7,10,23,55
Tuesday,7,17,0,27
Tuesday,7,17,1,8
Tuesday,7,17,2,8
Tuesday,7,17,3,1
Tuesday,7,17,4,3
Tuesday,7,17,5,41
Tuesday,7,17,6,184
Tuesday,7,17,7,892
Tuesday,7,17,8,263
Tuesday,7,17,9,671
Tuesday,7,17,10,312
Tuesday,7,17,11,228
Tuesday,7,17,12,208
Tuesday,7,17,13,280
Tuesday,7,17,14,225
Tuesday,7,17,15,263
Tuesday,7,17,16,493
Tuesday,7,17,17,866
Tuesday,7,17,18,808
Tuesday,7,17,19,542
Tuesday,7,17,20,363
Tuesday,7,17,21,219
Tuesday,7,17,22,122
Tuesday,7,17,23,63
Tuesday,7,24,0,25
Tuesday,7,24,1,13
Tuesday,7,24,2,5
Tuesday,7,24,3,3
Tuesday,7,24,4,13
Tuesday,7,24,5,37
Tuesday,7,24,6,163
Tuesday,7,24,7,459
Tuesday,7,24,8,1012
Tuesday,7,24,9,808
Tuesday,7,24,10,357
Tuesday,7,24,11,223
Tuesday,7,24,12,251
Tuesday,7,24,13,259
Tuesday,7,24,14,223
Tuesday,7,24,15,281
Tuesday,7,24,16,539
Tuesday,7,24,17,1801
Tuesday,7,24,18,378
Tuesday,7,24,19,409
Tuesday,7,24,20,349
Tuesday,7,24,21,210
Tuesday,7,24,22,128
Tuesday,7,24,23,60
Tuesday,7,31,0,17
Tuesday,7,31,1,5
Tuesday,7,31,2,10
Tuesday,7,31,3,1
Tuesday,7,31,4,8
Tuesday,7,31,5,39
Tuesday,7,31,6,151
Tuesday,7,31,7,408
Tuesday,7,31,8,960
Tuesday,7,31,9,810
Tuesday,7,31,10,314
Tuesday,7,31,11,235
Tuesday,7,31,12,238
Tuesday,7,31,13,258
Tuesday,7,31,14,181
Tuesday,7,31,15,232
Tuesday,7,31,16,446
Tuesday,7,31,17,1623
Tuesday,7,31,18,309
Tuesday,7,31,19,408
Tuesday,7,31,20,279
Tuesday,7,31,21,182
Tuesday,7,31,22,101
Tuesday,7,31,23,51
Tuesday,8,7,0,22
Tuesday,8,7,1,14
Tuesday,8,7,2,3
Tuesday,8,7,3,5
Tuesday,8,7,4,8
Tuesday,8,7,5,41
Tuesday,8,7,6,161
Tuesday,8,7,7,388
Tuesday,8,7,8,913
Tuesday,8,7,9,803
Tuesday,8,7,10,533
Tuesday,8,7,11,97
Tuesday,8,7,12,256
Tuesday,8,7,13,241
Tuesday,8,7,14,197
Tuesday,8,7,15,235
Tuesday,8,7,16,468
Tuesday,8,7,17,1690
Tuesday,8,7,18,350
Tuesday,8,7,19,332
Tuesday,8,7,20,321
Tuesday,8,7,21,161
Tuesday,8,7,22,83
Tuesday,8,7,23,66
Tuesday,8,14,0,34
Tuesday,8,14,2,3
Tuesday,8,14,3,7
Tuesday,8,14,5,34
Tuesday,8,14,6,164
Tuesday,8,14,7,414
Tuesday,8,14,8,901
Tuesday,8,14,9,689
Tuesday,8,14,10,265
Tuesday,8,14,11,188
Tuesday,8,14,12,216
Tuesday,8,14,13,225
Tuesday,8,14,14,339
Tuesday,8,14,15,63
Tuesday,8,14,16,374
Tuesday,8,14,17,865
Tuesday,8,14,18,803
Tuesday,8,14,19,493
Tuesday,8,14,20,304
Tuesday,8,14,21,186
Tuesday,8,14,22,120
Tuesday,8,14,23,43
Tuesday,8,21,0,25
Tuesday,8,21,1,12
Tuesday,8,21,2,17
Tuesday,8,21,3,6
Tuesday,8,21,4,1
Tuesday,8,21,5,38
Tuesday,8,21,6,158
Tuesday,8,21,7,805
Tuesday,8,21,8,211
Tuesday,8,21,9,574
Tuesday,8,21,10,486
Tuesday,8,21,11,274
Tuesday,8,21,12,275
Tuesday,8,21,13,253
Tuesday,8,21,14,55
Tuesday,8,21,15,211
Tuesday,8,21,16,460
Tuesday,8,21,17,956
Tuesday,8,21,18,1499
Tuesday,8,21,19,221
Tuesday,8,21,20,194
Tuesday,8,21,21,190
Tuesday,8,21,22,95
Tuesday,8,21,23,89
Tuesday,8,28,0,22
Tuesday,8,28,1,11
Tuesday,8,28,2,5
Tuesday,8,28,3,1
Tuesday,8,28,4,8
Tuesday,8,28,5,39
Tuesday,8,28,6,285
Tuesday,8,28,7,434
Tuesday,8,28,8,126
Tuesday,8,28,9,578
Tuesday,8,28,10,275
Tuesday,8,28,11,201
Tuesday,8,28,12,258
Tuesday,8,28,13,240
Tuesday,8,28,14,411
Tuesday,8,28,15,96
Tuesday,8,28,16,836
Tuesday,8,28,17,235
Tuesday,8,28,18,602
Tuesday,8,28,19,508
Tuesday,8,28,20,267
Tuesday,8,28,21,353
Tuesday,8,28,22,55
Tuesday,8,28,23,49
Tuesday,9,4,0,21
Tuesday,9,4,1,10
Tuesday,9,4,2,9
Tuesday,9,4,3,2
Tuesday,9,4,4,12
Tuesday,9,4,5,84
Tuesday,9,4,6,22
Tuesday,9,4,7,769
Tuesday,9,4,8,1037
Tuesday,9,4,9,743
Tuesday,9,4,10,77
Tuesday,9,4,11,170
Tuesday,9,4,12,239
Tuesday,9,4,13,239
Tuesday,9,4,14,237
Tuesday,9,4,15,281
Tuesday,9,4,16,482
Tuesday,9,4,17,956
Tuesday,9,4,18,839
Tuesday,9,4,19,497
Tuesday,9,4,20,281
Tuesday,9,4,21,171
Tuesday,9,4,22,116
Tuesday,9,4,23,62
Tuesday,9,11,0,28
Tuesday,9,11,1,12
Tuesday,9,11,2,10
Tuesday,9,11,3,5
Tuesday,9,11,4,9
Tuesday,9,11,5,48
Tuesday,9,11,6,182
Tuesday,9,11,7,460
Tuesday,9,11,8,982
Tuesday,9,11,9,808
Tuesday,9,11,10,324
Tuesday,9,11,11,232
Tuesday,9,11,12,304
Tuesday,9,11,13,285
Tuesday,9,11,14,258
Tuesday,9,11,15,321
Tuesday,9,11,16,496
Tuesday,9,11,17,1012
Tuesday,9,11,18,902
Tuesday,9,11,19,518
Tuesday,9,11,20,283
Tuesday,9,11,21,228
Tuesday,9,11,22,127
Tuesday,9,11,23,62
Tuesday,9,18,0,21
Tuesday,9,18,1,18
Tuesday,9,18,2,8
Tuesday,9,18,3,7
Tuesday,9,18,4,15
Tuesday,9,18,5,6
Tuesday,9,18,6,171
Tuesday,9,18,7,438
Tuesday,9,18,8,983
Tuesday,9,18,9,751
Tuesday,9,18,10,321
Tuesday,9,18,11,239
Tuesday,9,18,12,241
Tuesday,9,18,13,462
Tuesday,9,18,14,100
Tuesday,9,18,15,252
Tuesday,9,18,16,490
Tuesday,9,18,17,1722
Tuesday,9,18,18,330
Tuesday,9,18,19,376
Tuesday,9,18,20,308
Tuesday,9,18,21,183
Tuesday,9,18,22,103
Tuesday,9,18,23,60
Tuesday,9,25,0,28
Tuesday,9,25,1,21
Tuesday,9,25,2,7
Tuesday,9,25,3,2
Tuesday,9,25,4,11
Tuesday,9,25,5,41
Tuesday,9,25,6,189
Tuesday,9,25,7,441
Tuesday,9,25,8,930
Tuesday,9,25,9,805
Tuesday,9,25,10,321
Tuesday,9,25,11,227
Tuesday,9,25,12,262
Tuesday,9,25,13,242
Tuesday,9,25,14,243
Tuesday,9,25,15,287
Tuesday,9,25,16,486
Tuesday,9,25,17,941
Tuesday,9,25,18,841
Tuesday,9,25,19,498
Tuesday,9,25,20,307
Tuesday,9,25,21,197
Tuesday,9,25,22,149
Tuesday,9,25,23,59
Tuesday,10,2,0,27
Tuesday,10,2,1,17
Tuesday,10,2,2,7
Tuesday,10,2,3,5
Tuesday,10,2,4,4
Tuesday,10,2,5,40
Tuesday,10,2,6,158
Tuesday,10,2,7,250
Tuesday,10,2,8,610
Tuesday,10,2,9,662
Tuesday,10,2,10,313
Tuesday,10,2,11,251
Tuesday,10,2,12,277
Tuesday,10,2,13,270
Tuesday,10,2,14,260
Tuesday,10,2,15,291
Tuesday,10,2,16,501
Tuesday,10,2,17,995
Tuesday,10,2,18,1563
Tuesday,10,2,19,211
Tuesday,10,2,20,280
Tuesday,10,2,21,179
Tuesday,10,2,22,89
Tuesday,10,2,23,60
Tuesday,10,9,0,20
Tuesday,10,9,1,17
Tuesday,10,9,2,14
Tuesday,10,9,3,4
Tuesday,10,9,4,6
Tuesday,10,9,5,50
Tuesday,10,9,6,180
Tuesday,10,9,7,431
Tuesday,10,9,8,961
Tuesday,10,9,9,851
Tuesday,10,9,10,314
Tuesday,10,9,11,243
Tuesday,10,9,12,270
Tuesday,10,9,13,261
Tuesday,10,9,14,227
Tuesday,10,9,15,305
Tuesday,10,9,16,466
Tuesday,10,9,17,978
Tuesday,10,9,18,758
Tuesday,10,9,19,458
Tuesday,10,9,20,316
Tuesday,10,9,21,203
Tuesday,10,9,22,128
Tuesday,10,9,23,68
Tuesday,10,16,0,25
Tuesday,10,16,1,11
Tuesday,10,16,2,6
Tuesday,10,16,3,9
Tuesday,10,16,4,16
Tuesday,10,16,5,56
Tuesday,10,16,6,165
Tuesday,10,16,7,455
Tuesday,10,16,8,1011
Tuesday,10,16,9,886
Tuesday,10,16,10,351
Tuesday,10,16,11,222
Tuesday,10,16,12,272
Tuesday,10,16,13,255
Tuesday,10,16,14,230
Tuesday,10,16,15,302
Tuesday,10,16,16,531
Tuesday,10,16,17,912
Tuesday,10,16,18,879
Tuesday,10,16,19,479
Tuesday,10,16,20,310
Tuesday,10,16,21,220
Tuesday,10,16,22,122
Tuesday,10,16,23,87
Tuesday,10,23,0,19
Tuesday,10,23,1,7
Tuesday,10,23,2,8
Tuesday,10,23,3,6
Tuesday,10,23,4,10
Tuesday,10,23,5,48
Tuesday,10,23,6,149
Tuesday,10,23,7,430
Tuesday,10,23,8,965
Tuesday,10,23,9,829
Tuesday,10,23,10,287
Tuesday,10,23,11,456
Tuesday,10,23,12,127
Tuesday,10,23,13,209
Tuesday,10,23,14,232
Tuesday,10,23,15,451
Tuesday,10,23,16,141
Tuesday,10,23,17,765
Tuesday,10,23,18,812
Tuesday,10,23,19,432
Tuesday,10,23,20,329
Tuesday,10,23,21,207
Tuesday,10,23,22,125
Tuesday,10,23,23,67
Tuesday,10,30,0,25
Tuesday,10,30,1,12
Tuesday,10,30,2,8
Tuesday,10,30,3,6
Tuesday,10,30,4,8
Tuesday,10,30,5,56
Tuesday,10,30,6,167
Tuesday,10,30,7,420
Tuesday,10,30,8,972
Tuesday,10,30,9,840
Tuesday,10,30,10,337
Tuesday,10,30,11,248
Tuesday,10,30,12,273
Tuesday,10,30,13,248
Tuesday,10,30,14,260
Tuesday,10,30,15,285
Tuesday,10,30,16,452
Tuesday,10,30,17,948
Tuesday,10,30,18,830
Tuesday,10,30,19,437
Tuesday,10,30,20,304
Tuesday,10,30,21,198
Tuesday,10,30,22,125
Tuesday,10,30,23,66
Tuesday,11,6,0,17
Tuesday,11,6,1,8
Tuesday,11,6,2,7
Tuesday,11,6,3,2
Tuesday,11,6,4,8
Tuesday,11,6,5,62
Tuesday,11,6,6,154
Tuesday,11,6,7,485
Tuesday,11,6,8,1050
Tuesday,11,6,9,810
Tuesday,11,6,10,312
Tuesday,11,6,11,277
Tuesday,11,6,12,327
Tuesday,11,6,13,277
Tuesday,11,6,14,265
Tuesday,11,6,15,314
Tuesday,11,6,16,568
Tuesday,11,6,17,910
Tuesday,11,6,18,691
Tuesday,11,6,19,421
Tuesday,11,6,20,300
Tuesday,11,6,21,193
Tuesday,11,6,22,142
Tuesday,11,6,23,67
Tuesday,11,13,0,22
Tuesday,11,13,1,15
Tuesday,11,13,2,7
Tuesday,11,13,3,2
Tuesday,11,13,4,9
Tuesday,11,13,5,48
Tuesday,11,13,6,144
Tuesday,11,13,7,377
Tuesday,11,13,8,852
Tuesday,11,13,9,715
Tuesday,11,13,10,255
Tuesday,11,13,11,200
Tuesday,11,13,12,243
Tuesday,11,13,13,199
Tuesday,11,13,14,190
Tuesday,11,13,15,212
Tuesday,11,13,16,404
Tuesday,11,13,17,675
Tuesday,11,13,18,644
Tuesday,11,13,19,368
Tuesday,11,13,20,225
Tuesday,11,13,21,174
Tuesday,11,13,22,97
Tuesday,11,13,23,62
Tuesday,11,20,0,6
Tuesday,11,20,1,26
Tuesday,11,20,2,2
Tuesday,11,20,3,4
Tuesday,11,20,4,5
Tuesday,11,20,5,32
Tuesday,11,20,6,107
Tuesday,11,20,7,239
Tuesday,11,20,8,537
Tuesday,11,20,9,475
Tuesday,11,20,10,185
Tuesday,11,20,11,153
Tuesday,11,20,12,160
Tuesday,11,20,13,183
Tuesday,11,20,14,156
Tuesday,11,20,15,198
Tuesday,11,20,16,314
Tuesday,11,20,17,504
Tuesday,11,20,18,403
Tuesday,11,20,19,240
Tuesday,11,20,20,161
Tuesday,11,20,21,120
Tuesday,11,20,22,71
Tuesday,11,20,23,64
Tuesday,11,27,0,24
Tuesday,11,27,1,10
Tuesday,11,27,2,10
Tuesday,11,27,3,4
Tuesday,11,27,4,11
Tuesday,11,27,5,41
Tuesday,11,27,6,129
Tuesday,11,27,7,408
Tuesday,11,27,8,1444
Tuesday,11,27,9,214
Tuesday,11,27,10,180
Tuesday,11,27,11,175
Tuesday,11,27,12,202
Tuesday,11,27,13,138
Tuesday,11,27,14,90
Tuesday,11,27,15,152
Tuesday,11,27,16,38
Tuesday,11,27,17,352
Tuesday,11,27,18,293
Tuesday,11,27,19,208
Tuesday,11,27,20,134
Tuesday,11,27,21,122
Tuesday,11,27,22,132
Tuesday,11,27,23,46
Tuesday,12,4,0,20
Tuesday,12,4,1,7
Tuesday,12,4,2,10
Tuesday,12,4,3,4
Tuesday,12,4,4,5
Tuesday,12,4,5,35
Tuesday,12,4,6,146
Tuesday,12,4,7,388
Tuesday,12,4,8,849
Tuesday,12,4,9,738
Tuesday,12,4,10,314
Tuesday,12,4,11,184
Tuesday,12,4,12,219
Tuesday,12,4,13,189
Tuesday,12,4,14,182
Tuesday,12,4,15,211
Tuesday,12,4,16,405
Tuesday,12,4,17,619
Tuesday,12,4,18,387
Tuesday,12,4,19,225
Tuesday,12,4,20,181
Tuesday,12,4,21,146
Tuesday,12,4,22,81
Tuesday,12,4,23,34
Tuesday,12,11,0,24
Tuesday,12,11,1,10
Tuesday,12,11,2,6
Tuesday,12,11,3,4
Tuesday,12,11,4,12
Tuesday,12,11,5,37
Tuesday,12,11,6,154
Tuesday,12,11,7,349
Tuesday,12,11,8,823
Tuesday,12,11,9,674
Tuesday,12,11,10,298
Tuesday,12,11,11,361
Tuesday,12,11,12,245
Tuesday,12,11,13,209
Tuesday,12,11,14,32
Tuesday,12,11,15,209
Tuesday,12,11,16,412
Tuesday,12,11,17,721
Tuesday,12,11,18,634
Tuesday,12,11,19,363
Tuesday,12,11,20,429
Tuesday,12,11,21,78
Tuesday,12,11,22,89
Tuesday,12,11,23,78
Tuesday,12,18,0,28
Tuesday,12,18,1,17
Tuesday,12,18,2,14
Tuesday,12,18,3,13
Tuesday,12,18,4,15
Tuesday,12,18,5,35
Tuesday,12,18,6,156
Tuesday,12,18,7,367
Tuesday,12,18,8,811
Tuesday,12,18,9,744
Tuesday,12,18,10,597
Tuesday,12,18,11,262
Tuesday,12,18,12,55
Tuesday,12,18,13,203
Tuesday,12,18,14,234
Tuesday,12,18,15,288
Tuesday,12,18,16,515
Tuesday,12,18,17,806
Tuesday,12,18,18,677
Tuesday,12,18,19,437
Tuesday,12,18,20,262
Tuesday,12,18,21,202
Tuesday,12,18,22,133
Tuesday,12,18,23,78
Tuesday,12,25,0,14
Tuesday,12,25,1,3
Tuesday,12,25,2,11
Tuesday,12,25,3,8
Tuesday,12,25,4,7
Tuesday,12,25,5,14
Tuesday,12,25,7,8
Tuesday,12,25,8,31
Tuesday,12,25,9,32
Tuesday,12,25,10,73
Tuesday,12,25,11,94
Tuesday,12,25,12,152
Tuesday,12,25,13,168
Tuesday,12,25,14,132
Tuesday,12,25,15,155
Tuesday,12,25,16,152
Tuesday,12,25,17,145
Tuesday,12,25,18,90
Tuesday,12,25,19,76
Tuesday,12,25,20,49
Tuesday,12,25,21,62
Tuesday,12,25,22,62
Tuesday,12,25,23,27
Wednesday,1,3,0,16
Wednesday,1,3,1,3
Wednesday,1,3,2,1
Wednesday,1,3,3,2
Wednesday,1,3,4,5
Wednesday,1,3,5,17
Wednesday,1,3,6,75
Wednesday,1,3,7,192
Wednesday,1,3,8,488
Wednesday,1,3,9,404
Wednesday,1,3,10,161
Wednesday,1,3,11,94
Wednesday,1,3,12,110
Wednesday,1,3,13,77
Wednesday,1,3,14,58
Wednesday,1,3,15,70
Wednesday,1,3,16,205
Wednesday,1,3,17,393
Wednesday,1,3,18,302
Wednesday,1,3,19,78
Wednesday,1,3,20,48
Wednesday,1,3,21,35
Wednesday,1,3,22,21
Wednesday,1,3,23,10
Wednesday,1,10,0,6
Wednesday,1,10,1,2
Wednesday,1,10,2,4
Wednesday,1,10,3,1
Wednesday,1,10,4,5
Wednesday,1,10,5,17
Wednesday,1,10,6,69
Wednesday,1,10,7,234
Wednesday,1,10,8,523
Wednesday,1,10,9,448
Wednesday,1,10,10,237
Wednesday,1,10,11,133
Wednesday,1,10,12,113
Wednesday,1,10,13,64
Wednesday,1,10,14,56
Wednesday,1,10,15,86
Wednesday,1,10,16,210
Wednesday,1,10,17,397
Wednesday,1,10,18,373
Wednesday,1,10,19,194
Wednesday,1,10,20,128
Wednesday,1,10,21,148
Wednesday,1,10,22,54
Wednesday,1,10,23,9
Wednesday,1,17,0,18
Wednesday,1,17,1,4
Wednesday,1,17,3,2
Wednesday,1,17,4,2
Wednesday,1,17,5,22
Wednesday,1,17,6,81
Wednesday,1,17,7,271
Wednesday,1,17,8,585
Wednesday,1,17,9,543
Wednesday,1,17,10,228
Wednesday,1,17,11,125
Wednesday,1,17,12,184
Wednesday,1,17,13,172
Wednesday,1,17,14,238
Wednesday,1,17,15,49
Wednesday,1,17,16,237
Wednesday,1,17,17,560
Wednesday,1,17,18,460
Wednesday,1,17,19,269
Wednesday,1,17,20,186
Wednesday,1,17,21,128
Wednesday,1,17,22,81
Wednesday,1,17,23,28
Wednesday,1,24,0,13
Wednesday,1,24,1,5
Wednesday,1,24,4,6
Wednesday,1,24,5,15
Wednesday,1,24,6,90
Wednesday,1,24,7,261
Wednesday,1,24,8,583
Wednesday,1,24,9,527
Wednesday,1,24,10,233
Wednesday,1,24,11,148
Wednesday,1,24,12,159
Wednesday,1,24,13,134
Wednesday,1,24,14,86
Wednesday,1,24,15,58
Wednesday,1,24,16,86
Wednesday,1,24,17,164
Wednesday,1,24,18,192
Wednesday,1,24,19,119
Wednesday,1,24,20,69
Wednesday,1,24,21,62
Wednesday,1,24,22,34
Wednesday,1,24,23,43
Wednesday,1,31,0,16
Wednesday,1,31,1,3
Wednesday,1,31,2,1
Wednesday,1,31,3,1
Wednesday,1,31,4,6
Wednesday,1,31,5,23
Wednesday,1,31,6,91
Wednesday,1,31,7,235
Wednesday,1,31,8,569
Wednesday,1,31,9,528
Wednesday,1,31,10,208
Wednesday,1,31,11,143
Wednesday,1,31,12,200
Wednesday,1,31,13,172
Wednesday,1,31,14,133
Wednesday,1,31,15,148
Wednesday,1,31,16,283
Wednesday,1,31,17,573
Wednesday,1,31,18,459
Wednesday,1,31,19,273
Wednesday,1,31,20,191
Wednesday,1,31,21,130
Wednesday,1,31,22,64
Wednesday,1,31,23,28
Wednesday,2,7,0,7
Wednesday,2,7,1,7
Wednesday,2,7,2,5
Wednesday,2,7,3,3
Wednesday,2,7,4,2
